price,location,bedrooms,bathrooms,area,road_access,facing,floor,parking,furnish_status
28000000.0,"pepsicola, kathmandu",5.0,4.0,1700.0,20.0,east,3.5,5,full-furnished
37000000.0,"imadol, lalitpur",5.0,5.0,1700.0,13.0,north,3.5,6,full-furnished
52500000.0,"bhaisepati, lalitpur",6.0,4.0,1000.0,13.0,south-east,2.5,6,full-furnished
62600000.0,"suryabinayak, bhaktapur",7.0,6.0,1700.0,20.0,east,2.5,6,semi-furnished
35000000.0,"deuwa chowk, kathmandu",5.0,3.0,1500.0,14.0,south-east,2.5,3,un-furnished
26000000.0,"sitapaila, kathmandu",6.0,2.0,1700.0,12.0,south,2.5,4,semi-furnished
67500000.0,"pepsicola, kathmandu",9.0,9.0,1700.0,13.0,south,4.5,5,semi-furnished
65000000.0,"new baneshwor, kathmandu",5.0,4.0,1700.0,13.0,north,3.0,1,semi-furnished
42500000.0,"imadol, lalitpur",6.0,2.0,2800.0,13.0,south-west,3.5,7,full-furnished
15000000.0,"gothatar, kathmandu",2.0,1.0,2200.0,13.0,south,1.0,5,semi-furnished
28500000.0,"gothatar, kathmandu",6.0,4.0,2500.0,13.0,west,3.0,5,semi-furnished
35500000.0,"balkumari, lalitpur",6.0,4.0,2994.0,14.0,south,3.5,4,semi-furnished
39800000.0,"bhaisepati, lalitpur",6.0,5.0,2800.0,20.0,north-west,3.0,6,semi-furnished
30000000.0,"imadol, lalitpur",5.0,5.0,1700.0,20.0,south,2.5,5,semi-furnished
24500000.0,"imadol, lalitpur",5.0,4.0,1700.0,15.0,east,2.5,3,semi-furnished
26000000.0,"shital height, lalitpur",6.0,4.0,0.0,13.0,north,3.0,4,full-furnished
54000000.0,"subidhanagar, kathmandu",10.0,10.0,1000.0,13.0,south,4.5,5,semi-furnished
39000000.0,"basundhara, kathmandu",6.0,4.0,1800.0,16.0,east,3.5,3,un-furnished
32500000.0,"imadol, lalitpur",8.0,6.0,0.0,13.0,east,3.5,5,semi-furnished
21000000.0,"siddhipur, lalitpur",5.0,4.0,1700.0,20.0,south,2.5,5,full-furnished
65000000.0,"jwagal, lalitpur",2.0,5.0,1700.0,20.0,east,4.0,5,semi-furnished
45000000.0,"imadol, lalitpur",5.0,3.0,0.0,13.0,north-west,3.0,3,full-furnished
18000000.0,"shital height, lalitpur",3.0,2.0,0.0,13.0,east,1.5,3,full-furnished
26000000.0,"shital height, lalitpur",5.0,4.0,1700.0,20.0,south,3.0,5,full-furnished
43500000.0,"bhaisepati, lalitpur",5.0,4.0,1700.0,20.0,east,2.5,5,semi-furnished
165000000.0,"dhungedhara, kathmandu",5.0,4.0,1700.0,13.0,south,3.0,12,semi-furnished
23500000.0,"lubhu, lalitpur",6.0,4.0,2200.0,22.0,west,2.5,5,semi-furnished
27500000.0,"balkot, bhaktapur",5.0,4.0,2200.0,13.0,west,3.5,6,semi-furnished
38000000.0,"imadol, lalitpur",7.0,5.0,1700.0,13.0,east,3.5,5,full-furnished
32000000.0,"shital height, lalitpur",5.0,4.0,1700.0,13.0,east,3.0,4,semi-furnished
22000000.0,"thamel, kathmandu",4.0,3.0,1700.0,4.0,east,2.5,4,full-furnished
115000000.0,"sinamangal, kathmandu",4.0,3.0,1700.0,20.0,west,2.0,7,full-furnished
40000000.0,"harisiddhi, lalitpur",6.0,4.0,1700.0,12.0,east,2.5,7,full-furnished
28000000.0,"bhaisepati, lalitpur",6.0,3.0,1700.0,15.0,south,2.5,5,full-furnished
22000000.0,"bhaisepati, lalitpur",6.0,4.0,1700.0,14.0,north,3.5,5,full-furnished
32500000.0,"bhaisepati, lalitpur",6.0,4.0,1700.0,13.0,west,2.0,5,semi-furnished
60000000.0,"kalopool, kathmandu",8.0,5.0,3698.0,13.0,east,3.5,6,full-furnished
47000000.0,"nakhipot, lalitpur",6.0,5.0,3249.0,20.0,east,2.5,6,full-furnished
27000000.0,"bhaisepati, lalitpur",6.0,3.0,1700.0,14.0,west,2.5,5,full-furnished
38000000.0,"bhaisepati, lalitpur",6.0,2.0,1700.0,13.0,north,2.5,5,full-furnished
115000000.0,"new road, kathmandu",2.0,5.0,1700.0,26.0,east,6.0,3,full-furnished
120000000.0,"tahachal, kathmandu",9.0,4.0,1700.0,24.0,south,6.0,4,semi-furnished
30000000.0,"bhaisepati, lalitpur",6.0,3.0,1700.0,13.0,east,3.0,5,semi-furnished
39000000.0,"bhaisepati, lalitpur",6.0,5.0,1700.0,20.0,south-east,3.5,6,semi-furnished
24500000.0,"dhapakhel, lalitpur",4.0,4.0,1500.0,13.0,south,2.5,3,semi-furnished
22700000.0,"thamel, kathmandu",5.0,4.0,1000.0,13.0,east,2.5,3,semi-furnished
30000000.0,"lubhu, lalitpur",4.0,4.0,1500.0,20.0,south-east,3.0,4,semi-furnished
22500000.0,"golfutar, kathmandu",4.0,3.0,1700.0,14.0,east,3.0,2,semi-furnished
27500000.0,"lubhu, lalitpur",6.0,5.0,2800.0,13.0,east,3.0,6,semi-furnished
47500000.0,"pasikot, kathmandu",4.0,2.0,1700.0,20.0,east,2.5,5,full-furnished
39000000.0,"imadol, lalitpur",7.0,5.0,1700.0,16.0,north,3.5,5,semi-furnished
32500000.0,"sanagaun, lalitpur",4.0,3.0,1700.0,20.0,east,2.5,5,full-furnished
32500000.0,"sanagaun, lalitpur",7.0,4.0,0.0,20.0,south,3.0,6,un-furnished
63000000.0,"shital height, lalitpur",5.0,4.0,1700.0,13.0,south,3.5,6,semi-furnished
53500000.0,"shital height, lalitpur",6.0,4.0,1700.0,13.0,south,3.5,6,semi-furnished
39500000.0,"shital height, lalitpur",5.0,3.0,1700.0,13.0,south,3.5,6,semi-furnished
45000000.0,"dholahiti, lalitpur",6.0,4.0,1000.0,13.0,south-east,3.0,4,full-furnished
41000000.0,"imadol, lalitpur",7.0,5.0,0.0,13.0,east,3.0,7,semi-furnished
42000000.0,"shital height, lalitpur",7.0,5.0,1700.0,13.0,south,3.5,7,semi-furnished
42500000.0,"shital height, lalitpur",7.0,5.0,1700.0,13.0,south,3.5,6,semi-furnished
28000000.0,"shital height, lalitpur",5.0,4.0,1700.0,13.0,west,3.5,5,semi-furnished
36000000.0,"chobhar, kathmandu",4.0,3.0,1700.0,13.0,south,3.0,1,semi-furnished
30000000.0,"shital height, lalitpur",5.0,4.0,1700.0,13.0,east,2.5,5,semi-furnished
36500000.0,"bhaisepati, lalitpur",4.0,5.0,1700.0,13.0,north,2.5,5,full-furnished
39000000.0,"shital height, lalitpur",5.0,5.0,1700.0,12.0,south-east,3.5,7,full-furnished
41000000.0,"bhaisepati, lalitpur",4.0,3.0,1700.0,16.0,north,2.5,5,full-furnished
33500000.0,"imadol, lalitpur",8.0,4.0,1700.0,13.0,south,3.5,5,semi-furnished
37000000.0,"kadaghari, kathmandu",7.0,5.0,2400.0,22.0,south,4.0,10,semi-furnished
16000000.0,"kapan, kathmandu",3.0,2.0,1700.0,13.0,south,2.5,3,un-furnished
28000000.0,"rudreshwor, kathmandu",6.0,3.0,1500.0,12.0,east,2.5,3,un-furnished
47000000.0,"sunakothi, lalitpur",6.0,6.0,2700.0,20.0,south-east,3.0,7,full-furnished
23000000.0,"imadol, lalitpur",5.0,3.0,1700.0,13.0,north-east,3.0,5,full-furnished
39000000.0,"chyau danda, lalitpur",5.0,4.0,2200.0,13.0,south,2.5,7,semi-furnished
36000000.0,"kusunti, lalitpur",5.0,4.0,1800.0,13.0,south,3.0,4,un-furnished
25000000.0,"chyasundole, kathmandu",6.0,4.0,1200.0,13.0,south,2.5,2,un-furnished
28000000.0,"tokha, kathmandu",6.0,4.0,1200.0,13.0,south,2.5,2,un-furnished
18000000.0,"tokha, kathmandu",7.0,4.0,1200.0,20.0,east,2.5,3,un-furnished
33000000.0,"bagdol, lalitpur",4.0,4.0,1000.0,12.0,south-west,2.5,3,semi-furnished
45000000.0,"satungal, kathmandu",6.0,4.0,1800.0,13.0,south-east,2.5,6,semi-furnished
26500000.0,"chunikhel, kathmandu",5.0,3.0,1000.0,12.0,north-east,3.0,4,semi-furnished
37900000.0,"bouddha, kathmandu",4.0,3.0,1000.0,13.0,south-west,2.5,6,semi-furnished
11399999.999999998,"sanepa, lalitpur",5.0,4.0,1700.0,13.0,east,2.5,4,semi-furnished
42500000.0,"dholahiti, lalitpur",5.0,4.0,1700.0,13.0,east,2.5,3,semi-furnished
40000000.0,"dholahiti, lalitpur",7.0,4.0,1700.0,13.0,south-east,3.0,3,semi-furnished
80000000.0,"kusunti, lalitpur",5.0,4.0,1700.0,20.0,north-west,2.5,8,un-furnished
35000000.0,"dholahiti, lalitpur",10.0,1.0,300.0,13.0,north-east,3.5,3,un-furnished
72000000.0,"teku, kathmandu",6.0,4.0,1700.0,12.0,north-east,2.5,5,semi-furnished
32500000.0,"satdobato, lalitpur",4.0,3.0,1000.0,13.0,south-east,2.5,4,semi-furnished
24000000.0,"kalanki, kathmandu",4.0,2.0,1000.0,13.0,south-east,2.0,2,semi-furnished
21000000.0,"thaiba, lalitpur",4.0,2.0,1000.0,13.0,south-east,2.0,4,semi-furnished
45199999.99999999,"kalanki, kathmandu",10.0,10.0,1000.0,10.0,north-west,5.0,6,semi-furnished
35000000.0,"mandikhatar, kathmandu",4.0,4.0,1700.0,13.0,south-west,2.5,4,semi-furnished
45000000.0,"chamati, kathmandu",7.0,4.0,1700.0,13.0,west,3.5,3,semi-furnished
44500000.0,"chhauni, kathmandu",6.0,4.0,1200.0,13.0,south,3.0,4,full-furnished
38900000.0,"new baneshwor, kathmandu",5.0,3.0,1200.0,12.0,north,2.5,4,full-furnished
42500000.0,"shital height, lalitpur",5.0,5.0,2200.0,13.0,north-east,3.5,6,full-furnished
60000000.0,"dholahiti, lalitpur",5.0,4.0,400.0,20.0,east,2.5,5,semi-furnished
50000000.0,"mahalaxmisthan, lalitpur",5.0,4.0,200.0,13.0,east,2.5,3,un-furnished
42500000.0,"imadol, lalitpur",6.0,5.0,2200.0,13.0,west,3.0,4,full-furnished
105000000.0,"sinamangal, kathmandu",5.0,3.0,1700.0,12.0,south,2.5,5,full-furnished
43500000.0,"harisiddhi, lalitpur",6.0,5.0,2500.0,13.0,south-west,2.5,6,full-furnished
36000000.0,"suryadarshan height, kathmandu",6.0,4.0,2800.0,12.0,south,2.5,5,semi-furnished
26000000.0,"tikathali, lalitpur",6.0,4.0,2200.0,22.0,south,3.0,6,semi-furnished
35000000.0,"ochu height, lalitpur",6.0,5.0,2198.0,20.0,north-west,3.0,6,full-furnished
21500000.0,"tikathali, lalitpur",4.0,5.0,2199.0,13.0,east,2.5,6,semi-furnished
38500000.0,"imadol, lalitpur",8.0,4.0,1700.0,13.0,south,3.0,6,un-furnished
35000000.0,"tikathali, lalitpur",6.0,4.0,1700.0,20.0,south,3.0,4,un-furnished
29500000.0,"dhapakhel, lalitpur",4.0,6.0,2500.0,10.0,south,4.0,4,semi-furnished
21000000.0,"sitapaila, kathmandu",5.0,2.0,1700.0,13.0,south,3.0,4,semi-furnished
29000000.0,"tokha saraswoti, kathmandu",3.0,4.0,1059.0,20.0,south,2.5,5,semi-furnished
35000000.0,"hattigauda, kathmandu",9.0,3.0,1800.0,20.0,south,3.0,9,un-furnished
88000000.0,"budhanilkantha, kathmandu",6.0,4.0,1700.0,13.0,north,3.0,3,semi-furnished
49900000.0,"chhauni, kathmandu",4.0,4.0,2400.0,15.0,south,2.5,2,semi-furnished
32500000.0,"imadol, lalitpur",6.0,4.0,2800.0,13.0,east,2.5,6,semi-furnished
13000000.0,"manigram, rupandehi",4.0,3.0,800.0,20.0,east,2.5,4,full-furnished
19400000.0,"suryabinayak, bhaktapur",6.0,3.0,1000.0,20.0,west,3.0,3,un-furnished
48500000.0,"bhangal , kathmandu",6.0,3.0,1500.0,13.0,east,2.5,6,semi-furnished
35000000.0,"balkot, bhaktapur",6.0,4.0,2200.0,13.0,west,3.0,5,semi-furnished
28000000.0,"imadol, lalitpur",6.0,4.0,2200.0,13.0,north,3.0,5,semi-furnished
29500000.0,"ochu height, lalitpur",6.0,5.0,2200.0,13.0,east,3.5,5,full-furnished
32500000.0,"shital height, lalitpur",6.0,5.0,2200.0,13.0,west,3.0,6,semi-furnished
23500000.0,"balkot, bhaktapur",5.0,4.0,2200.0,13.0,east,3.0,5,semi-furnished
28500000.0,"tikathali, lalitpur",5.0,4.0,1700.0,13.0,east,3.0,3,full-furnished
57500000.0,"bhaisepati, lalitpur",4.0,3.0,1700.0,13.0,east,2.0,6,full-furnished
22000000.0,"balambu, kathmandu",4.0,3.0,2200.0,20.0,south-west,2.0,4,semi-furnished
42500000.0,"ochu height, lalitpur",7.0,5.0,2200.0,13.0,south,3.0,6,full-furnished
100000000.0,"budhanilkantha, kathmandu",6.0,2.0,1500.0,20.0,north,2.5,8,un-furnished
75000000.0,"badeli, kathmandu",6.0,3.0,2000.0,20.0,south,3.0,15,un-furnished
33000000.0,"balkot, bhaktapur",6.0,5.0,0.0,13.0,east,3.0,4,full-furnished
42000000.0,"imadol, lalitpur",6.0,5.0,1700.0,13.0,south,3.0,5,full-furnished
32500000.0,"pepsicola, kathmandu",8.0,6.0,1700.0,13.0,west,3.5,5,full-furnished
62000000.0,"shantinagar, kathmandu",6.0,5.0,1800.0,20.0,west,3.0,3,semi-furnished
75000000.0,"shantinagar, kathmandu",6.0,4.0,1800.0,13.0,south,2.5,6,semi-furnished
19800000.0,"imadol, lalitpur",5.0,2.0,2200.0,13.0,south-west,2.0,5,semi-furnished
122000000.0,"old baneshwor, kathmandu",5.0,4.0,1800.0,13.0,west,2.5,7,semi-furnished
45000000.0,"old baneshwor, kathmandu",5.0,4.0,1000.0,13.0,west,2.5,4,semi-furnished
92000000.0,"shantinagar, kathmandu",10.0,4.0,1800.0,13.0,west,3.5,16,semi-furnished
39500000.0,"sanagaun, lalitpur",6.0,6.0,2200.0,13.0,east,3.0,7,full-furnished
31500000.0,"rajkulo, lalitpur",6.0,5.0,2200.0,13.0,north-west,3.5,6,full-furnished
145000000.0,"golfutar, kathmandu",5.0,4.0,1800.0,13.0,south,2.5,12,semi-furnished
35000000.0,"mandikhatar, kathmandu",5.0,4.0,1800.0,13.0,south-west,2.5,5,semi-furnished
26500000.0,"bhaisepati, lalitpur",6.0,3.0,1000.0,13.0,south-east,3.5,3,semi-furnished
48000000.0,"dhumbarahi, kathmandu",14.0,5.0,1200.0,16.0,north,5.0,2,un-furnished
45000000.0,"bhaisepati, lalitpur",4.0,3.0,1700.0,13.0,west,2.5,5,full-furnished
50000000.0,"bhaisepati, lalitpur",4.0,3.0,1.0,13.0,east,2.5,5,full-furnished
22000000.0,"chitrapur, bhaktapur",6.0,3.0,630.0,11.0,east,3.5,3,semi-furnished
26500000.0,"gothatar, kathmandu",6.0,4.0,2200.0,13.0,east,2.5,5,semi-furnished
17500000.0,"nallu, lalitpur",3.0,2.0,1300.0,20.0,south-east,2.5,8,semi-furnished
21000000.0,"imadol, lalitpur",6.0,5.0,0.0,15.0,north-west,2.5,5,full-furnished
14000000.0,"lamatar, lalitpur",3.0,3.0,2200.0,20.0,east,2.5,5,semi-furnished
13500000.0,"butwal, rupandehi",2.0,2.0,900.0,20.0,north-west,1.0,3,semi-furnished
26500000.0,"lasuntar, kathmandu",6.0,5.0,2200.0,14.0,west,3.0,6,semi-furnished
53000000.0,"thamel, kathmandu",2.0,3.0,500.0,16.0,south,6.5,3,semi-furnished
33000000.0,"basantapur, kathmandu",6.0,4.0,500.0,14.0,south,3.0,3,un-furnished
29500000.0,"bagdol, lalitpur",2.0,2.0,1700.0,13.0,west,2.5,3,semi-furnished
15500000.0,"siddhipur, lalitpur",2.0,1.0,1700.0,13.0,north,1.0,5,un-furnished
42500000.0,"lubhu, lalitpur",5.0,5.0,2798.0,13.0,north,3.0,6,full-furnished
30000000.0,"imadol, lalitpur",9.0,4.0,1700.0,13.0,east,3.5,5,full-furnished
25000000.0,"imadol, lalitpur",6.0,4.0,1700.0,13.0,north-east,3.5,3,semi-furnished
32500000.0,"imadol, lalitpur",5.0,3.0,1200.0,13.0,south,3.0,3,un-furnished
26500000.0,"tikathali, lalitpur",8.0,6.0,1700.0,13.0,south-east,3.5,5,semi-furnished
31000000.0,"tikathali, lalitpur",7.0,4.0,1700.0,13.0,south,3.0,5,full-furnished
26500000.0,"tikathali, lalitpur",7.0,5.0,1700.0,13.0,west,3.0,5,semi-furnished
27000000.0,"imadol, lalitpur",5.0,5.0,1700.0,13.0,north,3.0,5,full-furnished
33000000.0,"lasuntar, kathmandu",6.0,5.0,2800.0,13.0,south,3.0,7,semi-furnished
35500000.0,"imadol, lalitpur",6.0,5.0,1700.0,13.0,east,3.5,5,semi-furnished
38000000.0,"tikathali, lalitpur",7.0,5.0,2799.0,26.0,south-east,3.0,6,semi-furnished
43500000.0,"harisiddhi, lalitpur",6.0,5.0,1500.0,13.0,west,2.5,6,semi-furnished
100000000.0,"bansbari, kathmandu",8.0,5.0,3000.0,13.0,south,2.5,9,full-furnished
33500000.0,"ochu height, lalitpur",5.0,5.0,2500.0,13.0,south,3.5,7,full-furnished
39500000.0,"sanagaun, lalitpur",5.0,5.0,3000.0,13.0,east,3.5,8,full-furnished
37500000.0,"imadol, lalitpur",7.0,5.0,1700.0,20.0,west,3.5,6,semi-furnished
57500000.0,"shital height, lalitpur",7.0,6.0,1700.0,26.0,east,3.5,5,semi-furnished
45000000.0,"bhaisepati, lalitpur",7.0,5.0,1700.0,16.0,south,2.5,4,semi-furnished
22000000.0,"megha city, kathmandu",7.0,3.0,1200.0,13.0,west,3.0,3,un-furnished
40000000.0,"ganesh chowk, kathmandu",5.0,4.0,1700.0,16.0,east,3.0,4,full-furnished
46000000.0,"bhaisepati, lalitpur",5.0,6.0,1700.0,13.0,south-east,2.5,7,semi-furnished
42500000.0,"pasikot, kathmandu",5.0,5.0,2200.0,14.0,south,2.5,6,semi-furnished
18500000.0,"shital height, lalitpur",4.0,3.0,2200.0,13.0,south,2.5,5,semi-furnished
42000000.0,"imadol, lalitpur",5.0,4.0,0.0,13.0,west,3.5,5,full-furnished
140000000.0,"rudreshwor, kathmandu",6.0,2.0,2000.0,13.0,east,2.5,18,un-furnished
110000000.0,"ganesh chowk, kathmandu",6.0,2.0,1500.0,20.0,south,2.5,13,un-furnished
35000000.0,"sukedhara, kathmandu",6.0,2.0,1200.0,20.0,south,2.5,2,un-furnished
24000000.0,"sukedhara, kathmandu",7.0,4.0,1200.0,13.0,east,2.5,3,un-furnished
30000000.0,"imadol, lalitpur",6.0,5.0,0.0,13.0,west,3.0,5,full-furnished
22000000.0,"lubhu, lalitpur",5.0,4.0,0.0,16.0,east,2.5,6,semi-furnished
25000000.0,"chyasundole, kathmandu",4.0,4.0,1700.0,13.0,south,2.5,5,un-furnished
29900000.000000004,"shital height, lalitpur",5.0,3.0,2200.0,20.0,south-east,2.5,6,semi-furnished
37000000.0,"hattigauda, kathmandu",4.0,3.0,1700.0,13.0,west,3.0,5,full-furnished
29000000.0,"imadol, lalitpur",6.0,5.0,0.0,15.0,east,2.5,3,full-furnished
30000000.0,"sukedhara, kathmandu",7.0,4.0,1500.0,16.0,east,2.5,7,un-furnished
60000000.0,"kamerotar, bhaktapur",5.0,4.0,0.0,20.0,north,3.5,5,full-furnished
27000000.0,"sanagaun, lalitpur",5.0,4.0,1.0,13.0,south,4.0,5,full-furnished
130000000.0,"godawari, lalitpur",5.0,4.0,1700.0,16.0,south-west,2.5,9,full-furnished
55000000.0,"imadol, lalitpur",5.0,4.0,1700.0,20.0,west,2.5,6,full-furnished
39000000.0,"chapali, kathmandu",5.0,4.0,1700.0,14.0,north-west,3.5,5,full-furnished
55000000.0,"rudreshwor, kathmandu",6.0,2.0,2500.0,16.0,south-east,2.5,10,un-furnished
35000000.0,"sukedhara, kathmandu",9.0,4.0,1200.0,13.0,south,3.0,7,semi-furnished
39500000.0,"mid baneshwor, kathmandu",7.0,2.0,1200.0,13.0,east,2.5,7,un-furnished
120000000.0,"hepali height, kathmandu",7.0,2.0,2500.0,16.0,east,2.5,16,semi-furnished
75000000.0,"hepali height, kathmandu",6.0,2.0,2200.0,16.0,south-east,2.5,7,un-furnished
37000000.0,"hattigauda, kathmandu",4.0,2.0,1700.0,13.0,south,3.0,5,full-furnished
55000000.0,"hattigauda, kathmandu",4.0,2.0,1700.0,16.0,west,3.0,5,full-furnished
30000000.0,"sitapaila, kathmandu",8.0,3.0,1700.0,10.0,east,3.5,5,semi-furnished
29500000.0,"tikathali, lalitpur",5.0,5.0,1700.0,13.0,north,3.0,5,semi-furnished
35500000.0,"setipakha, lalitpur",6.0,4.0,0.0,13.0,east,3.0,5,full-furnished
38500000.0,"imadol, lalitpur",6.0,4.0,1700.0,13.0,west,2.5,5,full-furnished
28500000.0,"lasuntar, kathmandu",6.0,3.0,1200.0,16.0,south,2.5,3,semi-furnished
26500000.0,"lasuntar, kathmandu",6.0,2.0,1200.0,16.0,west,2.5,3,semi-furnished
40000000.0,"shankhamul, kathmandu",6.0,4.0,1700.0,15.0,north,3.0,3,semi-furnished
50000000.0,"shankhamul, kathmandu",6.0,4.0,1700.0,16.0,west,3.5,3,semi-furnished
32500000.0,"imadol, lalitpur",5.0,4.0,2200.0,13.0,east,2.5,6,full-furnished
25500000.0,"dhapakhel, lalitpur",4.0,3.0,1200.0,13.0,south,2.5,4,semi-furnished
25000000.0,"tikathali, lalitpur",6.0,4.0,1700.0,13.0,east,2.5,3,semi-furnished
110000000.0,"shankhamul, kathmandu",6.0,4.0,1700.0,16.0,north-east,5.5,3,semi-furnished
120000000.0,"sanepa, lalitpur",7.0,4.0,2000.0,20.0,south,2.5,6,un-furnished
123000000.0,"old baneshwor, kathmandu",9.0,4.0,2000.0,20.0,west,2.5,6,un-furnished
37500000.0,"battisputali, kathmandu",7.0,3.0,1500.0,10.0,east,2.5,2,un-furnished
55000000.0,"shankhamul, kathmandu",6.0,4.0,1700.0,22.0,south,3.5,3,semi-furnished
75000000.0,"shankhamul, kathmandu",10.0,4.0,1700.0,22.0,north-east,3.5,6,semi-furnished
41000000.0,"chandol, kathmandu",7.0,7.0,1700.0,8.0,west,4.0,8,semi-furnished
35000000.0,"sitapakha, lalitpur",6.0,4.0,2200.0,13.0,south-east,2.5,5,full-furnished
42500000.0,"nakhipot, lalitpur",7.0,4.0,1700.0,13.0,south,2.5,1,semi-furnished
37500000.0,"kupandole, lalitpur",8.0,1.0,1200.0,13.0,south,2.5,2,un-furnished
47500000.0,"new road, kathmandu",5.0,4.0,1700.0,13.0,south,5.0,3,semi-furnished
55000000.0,"imadol, lalitpur",7.0,7.0,2200.0,20.0,east,3.5,7,full-furnished
19000000.0,"kapan, kathmandu",5.0,4.0,2107.0,10.0,north,2.5,8,un-furnished
35000000.0,"setipakha, lalitpur",6.0,4.0,2199.0,13.0,south,2.5,5,semi-furnished
22000000.0,"nakhipot, lalitpur",4.0,3.0,1700.0,13.0,south,2.5,3,semi-furnished
26000000.0,"dhumbarahi, kathmandu",6.0,3.0,1200.0,16.0,south-west,2.5,3,un-furnished
25000000.0,"imadol, lalitpur",6.0,4.0,2200.0,13.0,south-east,3.5,6,semi-furnished
27000000.0,"tikathali, lalitpur",6.0,4.0,0.0,13.0,east,2.5,3,full-furnished
29000000.0,"gwarko, lalitpur",5.0,2.0,1700.0,13.0,south,2.5,3,semi-furnished
34500000.0,"bhangal , kathmandu",6.0,4.0,1700.0,13.0,south,3.5,4,un-furnished
28500000.0,"lasuntar, kathmandu",6.0,4.0,1700.0,13.0,north,2.5,4,semi-furnished
39000000.0,"dhobighat, lalitpur",7.0,4.0,1700.0,12.0,south,3.5,4,semi-furnished
29000000.0,"imadol, lalitpur",5.0,3.0,1700.0,13.0,south,2.5,3,semi-furnished
35000000.0,"ramkot, kathmandu",4.0,4.0,1700.0,12.0,north-east,2.5,7,semi-furnished
27000000.0,"nakkhu, lalitpur",7.0,3.0,1700.0,13.0,south,3.5,3,semi-furnished
29800000.0,"imadol, lalitpur",6.0,3.0,1700.0,13.0,west,2.5,6,semi-furnished
21000000.0,"kadaghari, kathmandu",5.0,4.0,1700.0,20.0,east,3.0,3,un-furnished
29900000.000000004,"tokha, kathmandu",6.0,3.0,1200.0,16.0,north-east,2.5,3,un-furnished
47000000.0,"budhanilkantha, kathmandu",5.0,3.0,2000.0,16.0,south,2.5,2,un-furnished
32000000.0,"bhangal , kathmandu",6.0,3.0,1500.0,16.0,south-west,2.5,2,un-furnished
46500000.0,"bhaisepati, lalitpur",4.0,5.0,2095.0,20.0,south,2.5,4,full-furnished
27000000.0,"imadol, lalitpur",6.0,5.0,2200.0,13.0,south,2.5,5,semi-furnished
29500000.0,"imadol, lalitpur",6.0,5.0,2200.0,12.0,south,2.5,5,semi-furnished
45000000.0,"ganesh chowk, kathmandu",5.0,4.0,1700.0,20.0,south,2.5,4,semi-furnished
42500000.0,"banasthali, kathmandu",4.0,2.0,1700.0,20.0,south,2.5,5,semi-furnished
49900000.0,"bhaisepati, lalitpur",4.0,5.0,2000.0,13.0,east,2.5,5,full-furnished
42500000.0,"imadol, lalitpur",6.0,5.0,0.0,15.0,north,3.5,5,full-furnished
25500000.0,"changathali, lalitpur",5.0,4.0,2200.0,13.0,south-east,2.5,5,semi-furnished
21900000.0,"imadol, lalitpur",6.0,4.0,2200.0,16.0,south-east,2.5,5,semi-furnished
49500000.0,"imadol, lalitpur",6.0,5.0,2200.0,20.0,west,3.0,8,full-furnished
29500000.0,"setipakha, lalitpur",7.0,5.0,2200.0,23.0,north-east,3.5,6,semi-furnished
28000000.0,"gwarko, lalitpur",4.0,4.0,1700.0,13.0,south-east,2.5,3,semi-furnished
24000000.0,"bhandari marg, lalitpur",6.0,5.0,2200.0,13.0,west,3.0,5,semi-furnished
55000000.0,"pasikot, kathmandu",8.0,4.0,1700.0,20.0,south-west,2.5,4,semi-furnished
29500000.0,"imadol, lalitpur",6.0,4.0,2200.0,13.0,south,2.5,5,semi-furnished
25000000.0,"aakasedhara, kathmandu",6.0,4.0,1700.0,12.0,south-west,3.5,3,un-furnished
12500000.0,"badegaun, lalitpur",4.0,3.0,770.0,13.0,south,3.5,3,semi-furnished
44500000.0,"ganesh chowk, kathmandu",4.0,2.0,1500.0,16.0,south,2.5,3,un-furnished
37500000.0,"kalanki, kathmandu",6.0,3.0,1700.0,12.0,east,3.5,4,semi-furnished
55000000.0,"bhaisepati, lalitpur",5.0,6.0,1700.0,13.0,south,2.5,4,semi-furnished
27500000.0,"bhandari marg, lalitpur",5.0,5.0,2200.0,13.0,south-east,3.0,4,semi-furnished
26000000.0,"ganesh chowk, kathmandu",10.0,3.0,1700.0,18.0,north-east,2.5,3,semi-furnished
35000000.0,"bhangal , kathmandu",5.0,3.0,1700.0,13.0,north-west,2.5,4,semi-furnished
47500000.0,"ganesh chowk, kathmandu",4.0,5.0,1700.0,18.0,west,2.5,4,semi-furnished
28500000.0,"lubhu, lalitpur",6.0,5.0,2200.0,20.0,north-east,2.5,7,semi-furnished
27500000.0,"sitapakha, lalitpur",5.0,4.0,2200.0,13.0,west,2.5,5,semi-furnished
21500000.0,"changathali, lalitpur",4.0,4.0,2200.0,13.0,north,2.5,5,semi-furnished
36000000.0,"aakasedhara, kathmandu",6.0,3.0,1600.0,13.0,south,2.5,2,un-furnished
18000000.0,"paiyuntar, kathmandu",8.0,4.0,1500.0,13.0,south,3.5,2,un-furnished
12000000.0,"saraswotikhel, bhaktapur",5.0,2.0,1700.0,13.0,east,2.0,2,semi-furnished
38000000.0,"suryabinayak, bhaktapur",5.0,4.0,1700.0,20.0,north,2.5,3,semi-furnished
24500000.0,"tej vinayak, kathmandu",7.0,4.0,1700.0,18.0,north-east,2.5,5,semi-furnished
28000000.0,"manamaiju, kathmandu",9.0,4.0,1500.0,20.0,north,3.5,2,un-furnished
